bastard-out-of-carolina,English
bastards,English
bastards,French
batkid-begins,English
batman,English
batman,French
batman-robin,English
batman-begins,English
batman-begins,Mandarin
batman-begins,Urdu
batman-forever,English
batman-returns,English
batman-v-superman-dawn-of-justice,English
bats,English
battle-for-terra,English
battle-in-heaven,Spanish
battle-in-seattle,English
battle-of-the-year,English
battle-los-angeles,English
battlefield-earth-a-saga-of-the-year-3000,English
battleship,English
baunsu-ko-gaurusu,Japanese
bay-of-angels,French
be-cool,English
be-cool,Russian
be-here-to-love-me-a-film-about-townes-van-zandt,English
be-kind-rewind,English
be-with-me,English
be-with-me,Mandarin
be-with-me,Cantonese
be-with-me,Hokkien
bean,English
beastly,English
beasts-of-the-southern-wild,English
beau-travail,French
beau-travail,Russian
beau-travail,Italian
beautiful,English
beautiful-boxer,English
beautiful-boxer,Japanese
beautiful-boxer,Thai
beautiful-creatures,English
beautiful-creatures,German
beautiful-creatures-2012,English
beautiful-girls,English
beautiful-people,English
beautiful-something,English
beauty-and-the-beast-1991,English
beauty-and-the-beast-1991,French
beauty-and-the-beast-re-release,French
beauty-is-embarrassing,English
beauty-shop,English
beavis-and-butt-head-do-america,English
because-i-said-so,English
because-i-said-so,Mandarin
because-of-winn-dixie,English
becket-re-release,English
becket-re-release,Latin
becoming-bulletproof,English
becoming-jane,English
bedazzled,English
bedazzled,Spanish
bedazzled,Russian
bedtime-stories,English
bee-movie,English
bee-season,English
bee-season,Hebrew
beefcake,English
been-rich-all-my-life,English
beer-league,English
beerfest,English
beerfest,German
beeswax,English
beetlejuice,English
before-i-disappear,English
before-i-forget,French
before-i-go-to-sleep,English
before-midnight,English
before-midnight,French
before-midnight,Greek
before-night-falls,English
before-night-falls,French
before-night-falls,Spanish
before-night-falls,Russian
before-sunrise,English
before-sunrise,German
before-sunrise,French
before-sunset,English
before-sunset,French
before-the-devil-knows-youre-dead,English
before-the-fall,German
before-the-flood,English
before-we-go,English
before-you-know-it,English
can-a-song-save-your-life,English
beginners,English
behaving-badly,English
behind-enemy-lines,English
behind-enemy-lines,Spanish
behind-enemy-lines,Czech
behind-enemy-lines,Serbo-Croatian
behind-the-mask-the-rise-of-leslie-vernon,English
behind-the-sun,Portuguese
beijing-bicycle,Mandarin
being-17,French
being-17,Spanish
being-charlie,English
being-elmo-a-puppeteers-journey,English
being-evel,English
being-flynn,English
being-john-malkovich,English
being-julia,English
believe-me,English
bella,English
bella,Spanish
belladonna-of-sadness-1973,Japanese
beloved,English
beloved-1969,English
beloved-1969,French
beloved-1969,Czech
beloved-sisters,German
beloved-sisters,French
below,English
ben-hur,English
ben-hur-1959,English
bend-it-like-beckham,English
bend-it-like-beckham,German
bend-it-like-beckham,Hindi
bend-it-like-beckham,Punjabi
benda-bilili!,French
benda-bilili!,Lingala
beneath-the-darkness,English
beneath-the-harvest-sky,English
benjamin-smoke,English
benji-off-the-leash!,English
beowulf,English
beowulf,Old English
beowulf-grendel,English
beowulf-grendel,Latin
beowulf-grendel,Icelandic
berberian-sound-studio,English
berberian-sound-studio,Italian
berlin,English
bernie,English
